household_id,year,county,annual_income_usd,rent_burden_ratio,eviction_notice,prior_homeless_experience,num_children,any_disability,eviction_filed_next_6mo
22688,2024,Prince William,15226.37,0.41,0,0,1.0,0,0
22689,2024,Prince William,25021.48,0.281,0,0,2.0,0,0
22690,2024,Prince William,51692.64,0.523,1,0,2.0,0,1
22691,2024,Prince William,30812.45,0.244,0,0,0.0,1,0
22692,2024,Prince William,44663.99,0.225,0,0,2.0,0,1
22693,2024,Prince William,18147.98,0.579,0,0,0.0,0,0
22694,2024,Prince William,14326.74,0.165,0,0,,0,0
22695,2024,Prince William,37590.98,0.429,0,0,0.0,0,1
22696,2024,Prince William,13831.82,0.335,0,0,1.0,0,0
22697,2024,Prince William,15003.3,0.182,0,0,2.0,0,0
22698,2024,Prince William,26454.66,0.157,0,1,2.0,0,0
22699,2024,Prince William,12906.46,0.338,0,0,2.0,0,0
22700,2024,Prince William,,0.436,0,0,1.0,0,0
22701,2024,Prince William,40202.48,0.469,0,0,3.0,0,0
22702,2024,Prince William,28309.59,0.53,0,0,0.0,1,0
22703,2024,Prince William,16460.74,0.446,0,0,1.0,0,0
22704,2024,Prince William,9844.15,,0,0,0.0,0,0
22705,2024,Prince William,13234.57,0.342,1,0,0.0,0,0
22706,2024,Prince William,21564.77,0.355,1,0,3.0,0,0
22707,2024,Prince William,14244.39,0.485,0,0,1.0,0,0
22708,2024,Prince William,32342.06,0.467,0,0,0.0,0,1
22709,2024,Prince William,,0.175,0,0,2.0,0,1
22710,2024,Prince William,18258.6,0.325,0,0,1.0,0,0
22711,2024,Prince William,36089.36,0.294,0,0,0.0,0,0
22712,2024,Prince William,30043.75,0.511,0,0,1.0,0,0
22713,2024,Prince William,35305.95,0.246,0,0,0.0,0,0
22714,2024,Prince William,29963.19,,0,0,0.0,0,0
22715,2024,Prince William,12963.17,0.55,0,0,1.0,0,0
22716,2024,Prince William,24166.58,0.571,1,0,3.0,0,1
22717,2024,Prince William,25805.92,0.153,0,0,2.0,0,0
22718,2024,Prince William,8686.8,0.551,0,0,3.0,0,0
22719,2024,Prince William,,0.232,0,0,2.0,0,0
22720,2024,Prince William,19247.74,0.354,0,0,,0,0
22721,2024,Prince William,45484.68,0.354,0,0,0.0,0,0
22722,2024,Prince William,13715.59,0.213,0,1,0.0,0,0
22723,2024,Prince William,12293.71,0.152,0,0,0.0,0,0
22724,2024,Prince William,19760.49,0.311,0,0,1.0,0,0
22725,2024,Prince William,8827.78,0.229,0,1,1.0,0,0
22726,2024,Prince William,31975.82,0.514,0,0,2.0,0,1
22727,2024,Prince William,18694.28,0.431,1,0,2.0,0,0
22728,2024,Prince William,15050.89,0.281,0,0,0.0,0,0
22729,2024,Prince William,33138.46,0.597,1,0,1.0,0,1
22730,2024,Prince William,13496.34,0.366,0,0,1.0,0,0
22731,2024,Prince William,35868.25,0.197,0,0,3.0,0,0
22732,2024,Prince William,25064.21,0.466,0,0,0.0,0,0
22733,2024,Prince William,33910.58,0.579,0,0,2.0,1,1
22734,2024,Prince William,18420.62,0.159,0,1,2.0,0,0
22735,2024,Prince William,43396.86,0.166,0,0,0.0,0,0
22736,2024,Prince William,28972.25,0.389,0,0,1.0,0,0
22737,2024,Prince William,12621.44,0.59,0,0,1.0,0,0
22738,2024,Prince William,20468.7,0.245,0,0,,0,0
22739,2024,Prince William,16038.26,0.527,1,0,1.0,0,0
22740,2024,Prince William,55556.59,0.397,0,0,1.0,0,1
22741,2024,Prince William,9933.55,0.489,0,0,1.0,1,0
22742,2024,Prince William,32191.44,0.373,0,0,0.0,0,0
22743,2024,Prince William,37674.48,0.331,0,0,2.0,0,0
22744,2024,Prince William,32037.24,0.3,0,0,0.0,0,0
22745,2024,Prince William,9187.52,,0,0,,0,0
22746,2024,Prince William,23715.83,0.194,0,0,1.0,0,0
22747,2024,Prince William,34922.26,0.271,0,0,1.0,0,0
22748,2024,Prince William,23645.04,0.156,0,0,4.0,0,0
22749,2024,Prince William,25352.73,,0,0,1.0,0,0
22750,2024,Prince William,29853.48,0.416,0,0,2.0,0,0
22751,2024,Prince William,23891.29,0.482,0,0,1.0,0,0
22752,2024,Prince William,17455.28,0.216,0,0,2.0,0,0
22753,2024,Prince William,24576.78,0.257,0,0,0.0,0,0
22754,2024,Prince William,14552.56,0.322,0,0,0.0,0,0
22755,2024,Prince William,38963.51,0.356,0,0,2.0,1,1
22756,2024,Prince William,25691.78,0.204,0,0,,0,0
22757,2024,Prince William,31852.42,0.4,0,0,2.0,1,0
22758,2024,Prince William,50584.04,0.507,0,0,3.0,0,1
22759,2024,Prince William,49461.79,0.231,0,0,2.0,0,0
22760,2024,Prince William,23473.51,0.358,0,0,1.0,0,0
22761,2024,Prince William,5341.51,0.309,0,0,0.0,0,0
22762,2024,Prince William,23648.2,0.227,0,0,1.0,0,0
22763,2024,Prince William,15320.19,0.171,0,0,0.0,0,0
22764,2024,Prince William,30326.78,0.542,0,0,1.0,0,1
22765,2024,Prince William,12946.07,0.353,0,0,1.0,1,0
22766,2024,Prince William,44454.24,0.546,0,0,1.0,1,1
22767,2024,Prince William,16386.13,0.286,0,0,0.0,0,0
22768,2024,Prince William,31279.89,0.383,0,0,1.0,0,0
22769,2024,Prince William,36006.96,0.451,1,0,1.0,0,0
22770,2024,Prince William,10502.92,0.19,0,0,1.0,0,0
22771,2024,Prince William,23620.05,0.554,0,0,2.0,0,1
22772,2024,Prince William,60960.4,0.534,0,0,1.0,1,1
22773,2024,Prince William,35510.41,0.555,0,0,2.0,0,1
22774,2024,Prince William,28890.95,0.373,0,0,1.0,0,1
22775,2024,Prince William,13805.58,0.333,0,0,0.0,1,0
22776,2024,Prince William,13837.13,0.418,0,0,3.0,0,0
22777,2024,Prince William,22633.09,0.233,0,0,3.0,0,0
22778,2024,Prince William,24045.27,0.455,0,0,3.0,0,0
22779,2024,Prince William,19352.88,0.439,0,0,1.0,0,0
22780,2024,Prince William,6731.72,0.429,1,0,0.0,1,1
22781,2024,Prince William,46115.55,0.401,0,0,1.0,1,1
22782,2024,Prince William,40284.18,0.152,0,0,,0,0
22783,2024,Prince William,10485.42,0.538,0,0,2.0,0,0
22784,2024,Prince William,20595.31,0.48,1,0,1.0,0,0
22785,2024,Prince William,21879.18,0.489,0,0,1.0,1,0
22786,2024,Prince William,29533.64,0.293,0,0,0.0,0,0
22787,2024,Prince William,19502.37,0.598,1,0,2.0,0,0
22788,2024,Prince William,56247.63,0.477,0,0,0.0,0,0
22789,2024,Prince William,39889.72,0.352,0,0,2.0,0,0
22790,2024,Prince William,10533.12,0.334,0,0,2.0,0,0
22791,2024,Prince William,24657.74,0.583,0,0,1.0,0,1
22792,2024,Prince William,17051.2,0.277,0,0,2.0,1,1
22793,2024,Prince William,28808.12,0.489,0,0,1.0,0,0
22794,2024,Prince William,34021.72,0.216,0,0,1.0,1,0
22795,2024,Prince William,11702.04,0.292,0,0,3.0,0,0
22796,2024,Prince William,13350.25,0.313,0,0,0.0,1,0
22797,2024,Prince William,17690.51,0.165,0,0,1.0,1,0
22798,2024,Prince William,47744.45,0.187,0,0,2.0,0,0
22799,2024,Prince William,23881.1,0.583,0,0,2.0,0,1
22800,2024,Prince William,21322.29,0.236,0,0,,0,0
22801,2024,Prince William,15811.05,0.196,0,0,1.0,0,0
22802,2024,Prince William,11227.47,0.364,0,0,1.0,0,0
22803,2024,Prince William,,0.598,0,0,0.0,0,0
22804,2024,Prince William,14500.89,0.542,0,0,0.0,0,0
22805,2024,Prince William,14628.38,0.479,0,0,0.0,1,0
22806,2024,Prince William,40054.75,0.533,0,0,1.0,0,0
22807,2024,Prince William,12227.68,0.192,0,0,1.0,1,0
22808,2024,Prince William,23941.55,0.331,0,0,1.0,1,0
22809,2024,Prince William,20246.5,0.316,0,0,0.0,0,0
22810,2024,Prince William,35082.3,0.555,0,0,1.0,0,1
22811,2024,Prince William,38340.35,0.578,1,0,2.0,0,1
22812,2024,Prince William,19368.32,0.505,0,0,2.0,0,0
22813,2024,Prince William,9470.16,,0,0,2.0,0,0
22814,2024,Prince William,8565.23,0.337,0,0,0.0,0,0
22815,2024,Prince William,55985.48,0.441,0,0,0.0,1,1
22816,2024,Prince William,13585.39,0.584,0,0,0.0,0,0
22817,2024,Prince William,31637.18,0.523,0,0,2.0,0,1
22818,2024,Prince William,26191.85,0.463,0,0,0.0,0,0
22819,2024,Prince William,30213.52,0.46,0,0,1.0,0,1
22820,2024,Prince William,11174.72,0.366,0,1,1.0,0,0
22821,2024,Prince William,27579.98,0.55,0,0,0.0,0,0
22822,2024,Prince William,23407.46,0.153,0,0,1.0,0,0
22823,2024,Prince William,15269.55,0.197,0,0,3.0,0,0
22824,2024,Prince William,39260.51,0.24,0,0,0.0,0,0
22825,2024,Prince William,22487.98,0.272,0,0,1.0,0,0
22826,2024,Prince William,24944.97,0.553,0,0,1.0,0,1
22827,2024,Prince William,55068.29,0.465,0,0,1.0,0,1
22828,2024,Prince William,20881.3,0.444,0,0,0.0,0,0
22829,2024,Prince William,7228.99,0.44,0,0,1.0,0,0
22830,2024,Prince William,23501.01,0.183,0,0,1.0,0,0
22831,2024,Prince William,27286.07,0.194,0,0,0.0,0,0
22832,2024,Prince William,8751.56,0.224,0,0,0.0,0,0
22833,2024,Prince William,69306.49,0.324,0,0,3.0,1,0
22834,2024,Prince William,56573.02,0.216,0,0,0.0,0,1
22835,2024,Prince William,28984.69,0.238,0,0,0.0,0,0
22836,2024,Prince William,22941.84,0.347,0,0,0.0,0,0
22837,2024,Prince William,65559.8,0.553,1,0,2.0,0,1
22838,2024,Prince William,18217.86,0.561,1,0,0.0,0,0
22839,2024,Prince William,17221.23,0.399,0,0,1.0,0,0
22840,2024,Prince William,41411.67,0.301,0,0,,0,1
22841,2024,Prince William,14713.88,0.302,0,0,1.0,1,0
22842,2024,Prince William,17411.5,0.384,1,0,1.0,0,1
22843,2024,Prince William,16096.62,0.571,0,0,1.0,1,0
22844,2024,Prince William,,0.521,0,1,0.0,0,0
22845,2024,Prince William,9398.39,0.345,0,0,1.0,0,0
22846,2024,Prince William,18619.66,0.28,0,0,,0,0
22847,2024,Prince William,9575.6,0.528,0,0,0.0,0,0
22848,2024,Prince William,33954.47,0.351,0,0,2.0,0,0
22849,2024,Prince William,36670.68,0.322,0,0,1.0,0,0
22850,2024,Prince William,24733.0,0.315,0,0,,0,0
22851,2024,Prince William,11489.79,,0,0,2.0,0,0
22852,2024,Prince William,27679.88,0.426,0,0,1.0,0,0
22853,2024,Prince William,16611.82,0.594,1,0,2.0,0,1
22854,2024,Prince William,16927.69,0.492,0,1,1.0,1,0
22855,2024,Prince William,11379.81,0.155,0,0,1.0,0,0
22856,2024,Prince William,16784.92,0.393,0,0,3.0,0,0
22857,2024,Prince William,24215.88,0.536,0,0,2.0,0,0
22858,2024,Prince William,12900.16,0.389,0,0,2.0,0,0
22859,2024,Prince William,29636.27,0.481,0,0,1.0,0,0
22860,2024,Prince William,16635.66,0.48,1,0,0.0,0,0
22861,2024,Prince William,36227.71,0.566,0,1,1.0,0,1
22862,2024,Prince William,20610.11,0.549,0,0,1.0,0,1
22863,2024,Prince William,18330.83,0.177,0,0,0.0,0,0
22864,2024,Prince William,21644.65,0.385,0,0,2.0,0,1
22865,2024,Prince William,25840.29,0.514,1,0,1.0,0,0
22866,2024,Prince William,16063.47,,0,0,1.0,1,0
22867,2024,Prince William,14202.39,0.223,0,0,1.0,0,0
22868,2024,Prince William,21165.13,0.219,0,0,1.0,0,0
22869,2024,Prince William,39537.89,0.407,0,0,2.0,0,1
22870,2024,Prince William,26446.99,,0,0,0.0,0,0
22871,2024,Prince William,20785.88,0.324,0,0,0.0,0,0
22872,2024,Prince William,,0.285,0,0,1.0,0,0
22873,2024,Prince William,27964.56,0.312,0,0,0.0,0,0
22874,2024,Prince William,16871.76,0.289,0,0,0.0,1,0
22875,2024,Prince William,29498.27,0.162,0,0,0.0,0,0
22876,2024,Prince William,14698.94,0.417,1,0,1.0,0,0
22877,2024,Prince William,31131.69,0.38,0,0,1.0,0,1
22878,2024,Prince William,8315.44,0.331,0,0,1.0,0,0
22879,2024,Prince William,35866.53,0.162,0,0,0.0,0,0
22880,2024,Prince William,28717.88,0.278,0,0,1.0,0,0
22881,2024,Prince William,29160.1,0.517,0,0,1.0,0,1
22882,2024,Prince William,11581.99,0.586,0,0,,1,0
22883,2024,Prince William,16087.01,0.319,0,0,1.0,1,0
22884,2024,Prince William,20035.83,0.385,0,1,1.0,0,0
22885,2024,Prince William,43790.04,0.299,0,0,2.0,1,0
22886,2024,Prince William,43045.04,0.259,0,0,0.0,0,0
22887,2024,Prince William,30298.57,0.256,0,0,2.0,0,0
22888,2024,Prince William,28639.01,0.567,1,0,1.0,0,1
22889,2024,Prince William,16962.45,0.263,0,0,2.0,0,0
22890,2024,Prince William,29006.99,0.301,0,0,,0,1
22891,2024,Prince William,20174.52,0.288,0,0,1.0,0,0
22892,2024,Prince William,19938.46,0.442,0,0,0.0,0,1
22893,2024,Prince William,22418.76,0.426,0,0,2.0,0,0
22894,2024,Prince William,11691.08,0.521,0,0,2.0,0,0
22895,2024,Prince William,20222.17,0.399,0,1,1.0,0,0
22896,2024,Prince William,82324.41,0.593,0,0,3.0,0,1
22897,2024,Prince William,19906.95,0.249,0,0,1.0,0,0
22898,2024,Prince William,34437.99,0.342,0,0,2.0,0,1
22899,2024,Prince William,39830.95,0.475,1,0,0.0,0,1
22900,2024,Prince William,19161.78,0.512,0,0,1.0,0,0
22901,2024,Prince William,56050.75,0.544,0,0,0.0,0,1
22902,2024,Prince William,16959.1,0.385,0,0,2.0,0,0
22903,2024,Prince William,42150.14,0.486,0,0,0.0,0,0
22904,2024,Prince William,29937.24,0.381,0,0,2.0,0,0
22905,2024,Prince William,15829.67,0.383,0,0,0.0,0,0
22906,2024,Prince William,10897.78,0.228,1,0,1.0,0,0
22907,2024,Prince William,18326.21,0.493,1,0,3.0,0,1
22908,2024,Prince William,16786.01,0.443,0,0,0.0,0,0
22909,2024,Prince William,19701.24,0.368,0,0,1.0,0,0
22910,2024,Prince William,21452.47,0.543,1,0,1.0,0,1
22911,2024,Prince William,34618.46,0.155,0,0,1.0,0,0
22912,2024,Prince William,12413.34,0.53,0,0,1.0,0,0
22913,2024,Prince William,24913.63,0.481,0,0,2.0,0,1
22914,2024,Prince William,12681.85,0.399,0,0,1.0,0,0
22915,2024,Prince William,18566.14,0.412,0,1,0.0,0,0
22916,2024,Prince William,23211.04,0.554,0,0,1.0,0,0
22917,2024,Prince William,22529.53,0.213,0,0,2.0,0,0
22918,2024,Prince William,25946.01,0.205,0,0,2.0,0,1
22919,2024,Prince William,51607.25,0.487,0,0,1.0,0,1
22920,2024,Prince William,14534.94,0.491,0,0,4.0,0,1
22921,2024,Prince William,17610.18,0.352,0,0,0.0,1,0
22922,2024,Prince William,16249.34,0.589,0,0,2.0,0,0
22923,2024,Prince William,27580.98,0.576,0,0,0.0,0,0
22924,2024,Prince William,8216.88,0.372,0,0,1.0,0,0
22925,2024,Prince William,21028.43,0.22,0,0,0.0,1,0
22926,2024,Prince William,31761.0,0.548,0,1,1.0,0,1
22927,2024,Prince William,36956.57,0.535,0,0,2.0,0,0
22928,2024,Prince William,18247.76,0.572,0,0,2.0,0,0
22929,2024,Prince William,7263.91,0.44,0,0,0.0,0,0
22930,2024,Prince William,18088.87,0.299,0,0,1.0,1,0
22931,2024,Prince William,14833.5,0.175,0,0,0.0,0,0
22932,2024,Prince William,25175.28,0.369,0,0,0.0,0,0
22933,2024,Prince William,34942.51,0.294,0,0,0.0,0,0
22934,2024,Prince William,,0.233,0,0,0.0,1,0
22935,2024,Prince William,11103.81,0.577,0,0,1.0,0,0
22936,2024,Prince William,19667.68,0.433,1,0,3.0,0,1
22937,2024,Prince William,28106.4,0.499,0,0,1.0,0,0
22938,2024,Prince William,24504.86,0.51,0,0,1.0,0,1
22939,2024,Prince William,16224.61,0.33,0,0,0.0,0,0
22940,2024,Prince William,11152.21,0.484,0,0,1.0,0,0
22941,2024,Prince William,,0.493,0,0,1.0,0,0
22942,2024,Prince William,23892.3,0.343,0,0,0.0,0,0
22943,2024,Prince William,26647.6,0.365,0,0,1.0,0,0
22944,2024,Prince William,19687.31,0.424,0,0,,0,0
22945,2024,Prince William,15593.28,0.357,0,0,0.0,0,0
22946,2024,Prince William,15167.12,0.397,0,0,2.0,0,0
22947,2024,Prince William,9567.14,0.22,0,0,2.0,0,0
22948,2024,Prince William,22694.9,0.176,0,0,1.0,0,0
22949,2024,Prince William,31639.86,,0,0,1.0,0,0
22950,2024,Prince William,13226.35,,0,0,1.0,1,0
22951,2024,Prince William,8320.6,0.283,0,1,1.0,0,1
22952,2024,Prince William,42434.7,0.402,0,0,1.0,0,1
22953,2024,Prince William,14639.04,0.519,1,0,0.0,0,0
22954,2024,Prince William,8892.1,0.213,0,0,3.0,0,0
22955,2024,Prince William,19978.01,0.596,0,0,1.0,0,1
22956,2024,Prince William,31387.31,0.494,1,0,2.0,0,0
22957,2024,Prince William,23713.94,,0,0,1.0,0,0
22958,2024,Prince William,16900.57,0.533,1,0,2.0,0,0
22959,2024,Prince William,7053.16,0.334,0,0,2.0,0,0
22960,2024,Prince William,52932.02,0.25,0,0,1.0,0,0
22961,2024,Prince William,34890.16,0.302,0,0,2.0,0,0
22962,2024,Prince William,50328.16,0.161,0,0,1.0,0,0
22963,2024,Prince William,28598.01,0.54,0,0,0.0,0,1
22964,2024,Prince William,16136.19,0.274,0,0,1.0,0,0
22965,2024,Prince William,12434.36,0.523,0,0,3.0,0,0
22966,2024,Prince William,25304.38,0.419,0,0,2.0,0,1
22967,2024,Prince William,14482.72,0.554,0,0,0.0,1,1
22968,2024,Prince William,13835.81,0.47,0,1,0.0,0,0
22969,2024,Prince William,11532.43,0.169,0,0,1.0,0,0
22970,2024,Prince William,28418.86,0.565,1,0,2.0,0,0
22971,2024,Prince William,17830.6,0.233,0,0,2.0,1,0
22972,2024,Prince William,15302.17,0.506,0,0,1.0,0,0
22973,2024,Prince William,13923.99,0.398,0,0,0.0,0,0
22974,2024,Prince William,10062.84,0.312,0,0,0.0,1,1
22975,2024,Prince William,6989.98,0.345,0,0,0.0,0,0
22976,2024,Prince William,8727.18,0.566,0,0,0.0,0,0
22977,2024,Prince William,23572.54,0.554,1,0,2.0,0,1
22978,2024,Prince William,30879.55,0.599,0,0,1.0,0,0
22979,2024,Prince William,17866.28,0.274,0,0,0.0,0,0
22980,2024,Prince William,10151.88,0.341,0,0,0.0,0,0
22981,2024,Prince William,26357.99,0.422,0,0,3.0,0,0
22982,2024,Prince William,13495.78,0.25,0,0,0.0,0,0
22983,2024,Prince William,33845.8,0.332,0,0,3.0,1,0
22984,2024,Prince William,29489.2,0.432,1,0,1.0,0,0
22985,2024,Prince William,14055.84,0.232,0,0,2.0,0,0
22986,2024,Prince William,24416.56,0.536,0,0,0.0,0,0
22987,2024,Prince William,30180.26,0.565,1,0,0.0,0,1
22988,2024,Prince William,20504.5,0.194,0,0,0.0,0,0
22989,2024,Prince William,38062.8,0.274,0,0,1.0,0,0
22990,2024,Prince William,24388.81,0.286,0,0,3.0,0,0
22991,2024,Prince William,26817.96,0.538,0,0,1.0,0,0
22992,2024,Prince William,12708.69,0.214,0,0,2.0,0,0
22993,2024,Prince William,30419.8,0.354,0,0,3.0,0,0
22994,2024,Prince William,23939.34,0.36,0,0,3.0,0,0
22995,2024,Prince William,27409.8,0.308,0,1,1.0,0,0
22996,2024,Prince William,11634.39,0.239,0,0,1.0,0,0
22997,2024,Prince William,22241.6,0.239,0,0,0.0,0,0
22998,2024,Prince William,18933.09,0.474,0,0,2.0,1,0
22999,2024,Prince William,16462.29,0.581,1,0,3.0,0,0
23000,2024,Prince William,35787.2,0.234,0,0,1.0,0,0
23001,2024,Prince William,54167.07,0.34,0,0,1.0,0,0
23002,2024,Prince William,41188.8,0.505,1,0,2.0,0,1
23003,2024,Prince William,18239.05,0.507,0,0,2.0,0,0
23004,2024,Prince William,,0.544,0,0,1.0,0,0
23005,2024,Prince William,16577.79,0.475,0,0,2.0,0,0
23006,2024,Prince William,90471.87,0.407,0,0,2.0,0,1
23007,2024,Prince William,13865.88,0.407,0,0,1.0,0,0
23008,2024,Prince William,28435.05,0.549,0,0,1.0,0,0
23009,2024,Prince William,33006.47,0.431,1,1,1.0,0,1
23010,2024,Prince William,7748.79,0.482,0,0,0.0,0,0
23011,2024,Prince William,39418.32,0.299,0,0,1.0,0,0
23012,2024,Prince William,52294.27,0.358,0,0,0.0,0,0
23013,2024,Prince William,15513.38,0.523,1,0,1.0,0,0
23014,2024,Prince William,14157.81,0.181,0,0,1.0,1,0
23015,2024,Prince William,38369.81,,0,0,0.0,1,1
23016,2024,Prince William,12657.18,0.268,0,0,1.0,0,0
23017,2024,Prince William,17120.5,0.211,0,0,4.0,1,0
23018,2024,Prince William,14896.41,0.376,0,0,1.0,0,0
23019,2024,Prince William,36748.53,0.315,0,0,1.0,0,0
23020,2024,Prince William,14989.97,0.407,0,0,4.0,0,0
23021,2024,Prince William,19606.09,0.15,0,0,2.0,0,0
23022,2024,Prince William,22816.97,0.49,0,0,1.0,0,1
23023,2024,Prince William,11958.42,0.155,0,0,2.0,0,0
23024,2024,Prince William,22705.93,0.521,0,0,0.0,0,0
23025,2024,Prince William,29189.51,0.561,0,0,0.0,1,1
23026,2024,Prince William,12637.01,0.456,0,0,0.0,0,0
23027,2024,Prince William,24754.91,0.251,0,0,1.0,0,0
23028,2024,Prince William,29558.16,0.214,0,0,1.0,0,0
23029,2024,Prince William,21613.4,0.474,0,1,0.0,0,1
23030,2024,Prince William,28165.55,0.497,1,0,0.0,0,0
23031,2024,Prince William,15238.83,0.489,0,0,1.0,1,0
23032,2024,Prince William,20218.1,0.334,1,0,2.0,0,0
23033,2024,Prince William,23568.47,0.368,0,0,4.0,1,0
23034,2024,Prince William,9570.48,0.213,0,0,2.0,0,0
23035,2024,Prince William,25490.75,0.176,0,0,2.0,1,0
23036,2024,Prince William,12402.72,0.376,0,0,0.0,0,0
23037,2024,Prince William,13301.74,0.423,1,0,0.0,0,0
23038,2024,Prince William,21853.12,0.448,1,0,0.0,1,1
23039,2024,Prince William,18514.43,0.333,0,0,1.0,1,1
23040,2024,Prince William,37739.1,0.188,0,0,1.0,0,0
23041,2024,Prince William,10044.85,0.517,0,0,1.0,1,0
23042,2024,Prince William,21119.93,,0,0,2.0,0,0
23043,2024,Prince William,32349.4,0.198,0,0,1.0,0,0
23044,2024,Prince William,35193.2,0.368,0,0,3.0,0,0
23045,2024,Prince William,15475.74,0.353,0,0,0.0,0,0
23046,2024,Prince William,10365.04,0.556,1,0,0.0,1,0
23047,2024,Prince William,30636.15,,0,1,0.0,0,0
23048,2024,Prince William,38162.34,0.45,1,0,1.0,0,1
23049,2024,Prince William,36896.55,0.178,0,0,0.0,0,0
23050,2024,Prince William,19979.28,,0,0,2.0,0,0
23051,2024,Prince William,14009.92,0.202,0,0,0.0,0,0
23052,2024,Prince William,33983.37,0.447,0,0,0.0,0,0
23053,2024,Prince William,10622.56,0.507,1,0,3.0,0,0
23054,2024,Prince William,62443.31,0.44,0,0,1.0,0,1
23055,2024,Prince William,15874.65,0.259,0,0,4.0,1,0
23056,2024,Prince William,14275.86,0.42,0,0,0.0,0,0
23057,2024,Prince William,22980.52,0.286,0,0,2.0,0,1
23058,2024,Prince William,52242.53,0.564,0,0,1.0,0,0
23059,2024,Prince William,15847.77,0.292,0,0,1.0,0,0
23060,2024,Prince William,21678.15,0.283,0,0,1.0,0,0
23061,2024,Prince William,12392.24,0.333,0,0,0.0,0,0
23062,2024,Prince William,13340.97,0.442,0,0,1.0,0,0
23063,2024,Prince William,18572.99,0.571,0,0,3.0,0,0
23064,2024,Prince William,59112.43,,0,1,1.0,1,1
23065,2024,Prince William,40949.05,0.307,0,0,4.0,0,1
23066,2024,Prince William,24573.4,0.327,0,0,2.0,0,0
23067,2024,Prince William,,0.422,0,1,2.0,0,0
23068,2024,Prince William,21852.57,0.506,0,0,1.0,0,0
23069,2024,Prince William,8002.28,0.567,0,0,2.0,0,0
23070,2024,Prince William,21864.98,0.405,0,0,0.0,0,0
23071,2024,Prince William,,0.288,0,0,2.0,0,0
23072,2024,Prince William,20159.6,0.318,0,0,1.0,0,0
23073,2024,Prince William,26564.06,0.438,0,0,2.0,0,0
23074,2024,Prince William,14392.5,0.391,0,0,3.0,0,0
23075,2024,Prince William,40848.49,0.171,0,0,0.0,0,0
23076,2024,Prince William,21597.55,0.577,1,0,1.0,0,0
23077,2024,Prince William,26970.26,0.349,0,0,0.0,0,0
23078,2024,Prince William,15921.46,0.151,0,0,3.0,0,0
23079,2024,Prince William,60413.35,0.575,0,0,0.0,0,1
23080,2024,Prince William,15715.48,0.344,0,0,0.0,0,0
23081,2024,Prince William,24054.67,0.329,0,0,3.0,0,0
23082,2024,Prince William,32107.39,0.428,0,0,,0,1
23083,2024,Prince William,16964.89,0.223,0,0,0.0,0,0
23084,2024,Prince William,16649.57,0.47,0,0,1.0,0,0
23085,2024,Prince William,31034.1,0.333,0,0,3.0,1,1
23086,2024,Prince William,12412.23,0.497,0,0,1.0,0,0
23087,2024,Prince William,25803.74,0.29,0,0,1.0,0,0
23088,2024,Prince William,13941.64,0.312,0,0,1.0,0,0
23089,2024,Prince William,15576.74,0.513,0,0,2.0,0,0
23090,2024,Prince William,24796.9,0.556,0,0,0.0,0,0
23091,2024,Prince William,19192.89,0.202,0,0,0.0,0,0
23092,2024,Prince William,12078.53,0.274,0,1,1.0,1,0
23093,2024,Prince William,10185.34,0.566,0,0,1.0,0,0
23094,2024,Prince William,35410.01,0.365,0,0,3.0,0,1
23095,2024,Prince William,24226.44,0.188,0,0,2.0,0,0
23096,2024,Prince William,24268.45,0.365,0,0,2.0,1,0
23097,2024,Prince William,41430.59,0.174,0,0,0.0,0,0
23098,2024,Prince William,22734.9,0.26,0,0,0.0,0,0
23099,2024,Prince William,17324.24,0.505,0,0,2.0,0,0
23100,2024,Prince William,16720.27,0.573,0,0,0.0,0,0
23101,2024,Prince William,17076.26,0.26,0,0,0.0,0,0
23102,2024,Prince William,13886.99,0.327,0,0,1.0,0,0
23103,2024,Prince William,30879.81,0.532,0,0,1.0,0,1
23104,2024,Prince William,20890.64,0.218,0,0,0.0,0,0
23105,2024,Prince William,14581.67,0.313,0,0,1.0,0,0
23106,2024,Prince William,113368.41,0.596,0,0,0.0,0,1
23107,2024,Prince William,28993.99,0.553,0,0,0.0,0,0
23108,2024,Prince William,43323.31,0.291,0,0,2.0,0,1
23109,2024,Prince William,13132.12,0.428,0,0,0.0,0,0
23110,2024,Prince William,26493.52,0.247,0,0,,0,0
23111,2024,Prince William,12213.69,0.312,0,0,1.0,0,0
23112,2024,Prince William,20530.72,0.397,0,0,1.0,0,0
23113,2024,Prince William,16553.78,0.323,0,0,0.0,0,0
23114,2024,Prince William,20428.73,0.45,0,0,1.0,0,1
23115,2024,Prince William,8609.24,0.517,0,0,1.0,0,0
23116,2024,Prince William,19931.71,0.253,0,0,3.0,0,0
23117,2024,Prince William,18091.63,,0,0,0.0,0,0
23118,2024,Prince William,37675.3,0.182,0,0,0.0,0,0
23119,2024,Prince William,48869.37,0.459,0,0,1.0,0,1
23120,2024,Prince William,24109.87,0.381,0,0,2.0,0,0
23121,2024,Prince William,23043.03,0.355,0,0,4.0,0,0
23122,2024,Prince William,14490.15,0.157,0,0,1.0,1,0
23123,2024,Prince William,36339.89,0.46,0,0,0.0,0,1
23124,2024,Prince William,39437.2,0.496,0,0,1.0,0,0
23125,2024,Prince William,12254.34,0.57,1,0,1.0,0,0
23126,2024,Prince William,28422.66,0.581,1,0,1.0,0,0
